context_id,question
-358815236433343841,نام دیگر کتاب الکترونیکی چیست؟
-358815236433343841,چه کتاب‌هایی به شکل پرونده‌های دیجیتال تولید و خوانده می‌شوند؟
-358815236433343841,نسخه الکترونیکی یک کتاب چاپی چه نام دارد؟
-358815236433343841,کتاب الکترونیکی به چه صورتی تولید و خوانده میشنوند؟
-358815236433343841,ایبوک توسط چه ابزاری خوانده می‌شوند؟
8537039306876995763,یافث عهده دار کدام نواحی از سوی پدرش شد؟
8537039306876995763,سرآغاز حوادث تاریخی مهم در دهه های بعدی و نقطه‌ی  آغاز حضور اوغوز ها در تاریخ اسلام چه حوادثی بود؟
1912097978245907663,قوای قیم فلسطین کدام کشور بود؟
1912097978245907663,چند کشور قوای قیم نامیده می‌شدند؟
1912097978245907663,کدام کشورها قوای قیم نامیده می‌شدند؟
1912097978245907663,قوای قیم جنوب غربی آفریقا کدام سازمان بود؟
1912097978245907663,پادشاهی عراق در چه تاریخی به عضویت جامعۀ ملل درآمد؟
1473137942990620347,در سال ۱۹۳۹ شوروی به‌خاطر حمله به کجا از سازمان ملل اخراج شد؟
1473137942990620347,در سال چند شوروی به‌خاطر حمله به فنلاند از سازمان ملل اخراج شد؟
1473137942990620347,آخرین کشوری که به عضویت سازمان ملل درآمد کجا بود؟
8226927711729929960,اتحاد جماهیر شوروی در چه تاریخی به سازمان جامعۀ ملی پیوست؟
8226927711729929960,در سال 1934 کدام کشور به جامعۀ ملل اضافه شد؟
8226927711729929960,اولین کشوری که به شکل دائمی از جامعۀ ملل خارج شد چه نام داشن؟
8226927711729929960,کاستاریکا در چه تاریخی به سازمان جامعۀ ملل پیوست؟
8226927711729929960,کدام کشور آخرین کشوری بود که به عضویت سازمان جامعۀ ملل درآمد؟
8226927711729929960,اولین عضو مستقلی  که قبلا تحت قیمومت جامعهٔ ملل قرار بود و در سال 1932 عضو جامعۀ ملل شد چه نام داشت؟
8226927711729929960,از چه تعداد عضو موسس جامعۀ ملل 23 عضو آن تا زمان انحلالش در سال 1946 باقی ماندند؟
8226927711729929960,جامعۀ ملل در چه سالی منحل شد؟
8226927711729929960,چه تعداد از اعضای جامعۀ ملل تا انحلال این سازمان در سال 1946 در آن باقی‌ماندند؟ 
8226927711729929960,برزیل در چه تاریخی جامعۀ ملل را ترک کرد؟
8226927711729929960,در چه تاریخی پاراگوئه از سازمان جامعۀ ملل خارج شد؟
8226927711729929960,در تاریخ ۸ سپتامبر ۱۹۲۶ چه کشوری رسما در جامعۀ ملل پذیرفته شد؟
8226927711729929960,دلیل جدایی اتحاد جماهیر شوروی از جامعۀ ملل چه بود؟
8226927711729929960,در چه سالی عراق به عضویت سازمان جامعۀ ملل درآمد؟
8226927711729929960,در چه تاریخی پادشاهی مصر به سازمان جامعۀ ملل پیوست؟
8226927711729929960,هائیتی در چه تاریخی جامعۀ ملل را ترک کرد؟
8226927711729929960,حداکثر تعداد اعضای جامعۀ ملل چند نفر بودند؟
8226927711729929960,اتحاد جماهیر شوروی در چه تاریخی از سازمان جامعۀ ملی جدا شد؟
8226927711729929960,در چه تاریخی  جمهوری وایمار آلمان به عضویت در جامعۀ ملل پذیرفته شد؟
8226927711729929960,در چه تاریخی اکوادور به سازمان جامعۀ ملل پیوست؟
8226927711729929960,کدام کشور کوتاه‌ترین دورۀ حضور در جامعۀ ملل را دارد؟
8226927711729929960,کاستاریکا در چه تاریخی از سازمان جامعۀ ملل جدا شد؟
8226927711729929960,در سال 1935 کدام کشور از جامعۀ ملل خارج شد؟
-8330347088097895100,پیش از دوران وایکینگ‌ها اهالی منطقه نوردیک به چه زبانی تکلم می‌کردند؟
-8330347088097895100,پیش از دوران وایکینگ‌ها اهالی کدام منطقه به زبان نیانورس تکلم می‌کردند؟
-8648720755864673088,سوئدی به همراه زبان دانمارکی در زیرگروه زبان‌های کجا قرار گرفته؟
-8648720755864673088,زبان‌های نروژی، ایسلندی، و فاروئی در زیرگروه زبان‌های کجا قرار می‌گیرند؟
-674474920629278609,پیشینهٔ زبان سوئدی به چه زبانی بازمی‌گردد؟
-674474920629278609,چه نهادی وظیفه مراقبت از زبان سوئدی را از طریق تنظیم و انتشار منظم واژه‌نامهٔ این زبان به انجام می‌رساند؟
-674474920629278609,زبان نروژی و زبان دانمارکی شباهت بسیاری به کدام زبان دارد؟
-674474920629278609,کدام زبان یکی از زبان‌های هندواروپایی از شاخهٔ ژرمنی شمالی است؟
-674474920629278609,چه مناطقی به زبان سوئدی صحبت می‌کنند؟
2686812119003487082,جنگل‌های اطراف سنندج مساحت آن حدود چند هکتار است؟
8699094526868177789,سنندج توسط کدام سازمان شهر خلاق موسیقی نامیده‌شد؟
8699094526868177789,سنندج در سال ۱۳۹۸ توسط یونسکو چه نامیده‌شد؟
8699094526868177789,سنندج در چه سالی به عنوان شهر خلاق موسیقی اعلام شد؟
8699094526868177789,در سنندج زبان فارسی با چه عنوانی استفاده می‌شود؟
8699094526868177789,زبان مادری در سنندج چه زبانی است؟
4269473837399843677,فشار فیزیکی و روحی و وضعیت استرس‌زای دامداری‌های موجب ایجاد چه مشکلی در گاوها می‌شود؟
4269473837399843677,با وجود سلول‌های سوماتیک موجود در شیر گاو، چرا دولت‌ها از ادامه تولید شیر حمایت می‌کنند؟
4269473837399843677,اغلب سلول‌های سوماتیک چه بخشی از بدن گاو هستند؟
4269473837399843677,در ایران حجم تعیین‌شده توسط دولت برای وجود سلول‌های سوماتیک در شیر چه میزان است؟
4269473837399843677,به دنبال عفونت پستان، چه چیزهایی از پستان گاو وارد شیر می‌شود؟
5048976345770918879,دستگاه اداری کدام پادشاهی توانست با دستگاه اداری آشوری برابری کند؟ 
5048976345770918879,بزرگترین پادشاه آشوری که بود؟ 
5048976345770918879,بعد از کدام امپراطوری قدرت آشوری ها کم شد؟ 
-2552528366915987653,یکی از رموز کامیابی ارتش آشور را نام ببرید؟
276715316781371798,با آغاز کدام جنگ، میان آلمان و بریتانیا جنگ آغاز شد؟
276715316781371798,بریتانیا در جنگ با آلمان کدام مستعمرات آن کشور را تصرف کرد؟
276715316781371798,کدام مستعمرات آلمان توسط نیروهای انگلیسی حاضر در استرالیا و نیوزیلند تصرف شد؟
276715316781371798,جنگ بریتانیا در چه سالی با آلمان آغاز شد؟
673590273429762484,یکی از مجازات‌های بریتانیا از سال ۱۷۱۸ چه بود؟
673590273429762484,اولین کشتی تبعیدی‌های انگلیسی به کجا رفت؟
673590273429762484,چه کسی سواحل شرقی استرالیا را کشف کرد؟
673590273429762484,سواحل استرالیا توسط چه کسی کشف شد؟
-7575376285527253408,نسبیت عام چه نوع نظریه ای است؟
-7575376285527253408,شکل نهایی نظریه هندسی نسبیت عام در چه سالی منتشر شد؟
